['sh', 'sh600667', '2013-01-29', '3.62', '3.97', '3.58', '3.97', '172271696.0', '670080701.0', 0.3500000000000001]
['sh', 'sh600667', '2014-12-08', '4.91', '5.41', '4.82', '5.41', '102170827.0', '537010605.0', 0.5]
['sh', 'sh600668', '2013-03-19', '10.37', '11.4', '10.37', '11.4', '39313371.0', '433413753.0', 1.0300000000000011]
['sh', 'sh600668', '2014-09-15', '12.4', '13.13', '12.38', '13.05', '25346823.0', '323380226.0', 0.6500000000000004]
['sh', 'sh600671', '2013-08-02', '12.17', '13.39', '12.02', '13.39', '2441045.0', '31450578.0', 1.2200000000000006]
['sh', 'sh600671', '2014-07-29', '13.41', '14.95', '13.41', '14.62', '12543079.0', '175166095.0', 1.209999999999999]
['sh', 'sh600673', '2013-11-15', '7.9', '8.78', '7.9', '8.38', '10632025.0', '89068269.0', 0.4800000000000004]
['sh', 'sh600673', '2014-12-12', '17.36', '18.69', '17.3', '18.53', '38691834.0', '702826506.0', 1.1700000000000017]
['sh', 'sh600674', '2013-05-28', '10.4', '11.44', '10.32', '11.23', '38825355.0', '426497654.0', 0.8300000000000001]
['sh', 'sh600674', '2014-12-10', '18.33', '19.9', '18.33', '19.85', '28786981.0', '549779400.0', 1.5200000000000031]
['sh', 'sh600675', '2013-09-24', '6.84', '7.52', '6.8', '7.52', '106623842.0', '781094040.0', 0.6799999999999997]
['sh', 'sh600675', '2014-12-31', '6.38', '6.92', '6.35', '6.86', '104960782.0', '699761753.0', 0.4800000000000004]
['sh', 'sh600676', '2013-09-04', '5.66', '6.26', '5.59', '6.26', '36796835.0', '221345993.0', 0.5999999999999996]
['sh', 'sh600676', '2014-11-12', '8.3', '9.18', '8.26', '8.99', '52799567.0', '467219405.0', 0.6899999999999995]
['sh', 'sh600677', '2013-11-20', '12.93', '14.64', '12.83', '14.64', '76576940.0', '1066937695.0', 1.7100000000000009]
['sh', 'sh600677', '2014-09-23', '16.8', '18.58', '16.75', '18.58', '44853731.0', '823346897.0', 1.7799999999999976]
['sh', 'sh600678', '2013-04-02', '7.62', '8.46', '7.6', '8.46', '37368150.0', '306673741.0', 0.8400000000000007]
['sh', 'sh600678', '2014-12-12', '11.2', '12.56', '11.1', '12.56', '38785756.0', '472015278.0', 1.3600000000000012]
['sh', 'sh600679', '2013-09-05', '11.65', '13.1', '11.56', '13.1', '15111039.0', '186781527.0', 1.4499999999999993]
['sh', 'sh600679', '2014-04-18', '13.69', '15.13', '13.44', '15.13', '14255184.0', '208769771.0', 1.4400000000000013]
['sh', 'sh600680', '2013-08-26', '10.32', '11.41', '10.18', '11.17', '14953084.0', '160862831.0', 0.8499999999999996]
['sh', 'sh600680', '2014-07-15', '18.75', '20.8', '18.46', '20.8', '18227637.0', '354184486.0', 2.0500000000000007]
['sh', 'sh600681', '2013-02-01', '5.0', '5.4', '4.91', '5.4', '35056254.0', '182832879.0', 0.40000000000000036]
['sh', 'sh600681', '2014-12-15', '6.98', '7.8', '6.91', '7.51', '23792979.0', '174594062.0', 0.5299999999999994]
['sh', 'sh600682', '2013-10-10', '11.05', '11.97', '11.05', '11.94', '6829501.0', '79756124.0', 0.8899999999999988]
['sh', 'sh600682', '2014-07-04', '11.2', '12.69', '11.2', '12.45', '13571988.0', '164999553.0', 1.25]
['sh', 'sh600683', '2013-05-16', '5.03', '5.57', '5.02', '5.57', '15866899.0', '85334346.0', 0.54]
['sh', 'sh600683', '2014-04-01', '4.81', '5.48', '4.79', '5.48', '42668373.0', '223968886.0', 0.6700000000000008]
['sh', 'sh600684', '2013-05-16', '12.51', '13.79', '12.5', '13.75', '29108419.0', '384150979.0', 1.2400000000000002]
['sh', 'sh600684', '2014-10-16', '5.99', '6.64', '5.96', '6.64', '72826514.0', '471205204.0', 0.6499999999999995]
['sh', 'sh600685', '2013-11-29', '15.29', '16.82', '15.2', '16.82', '17601202.0', '288848221.0', 1.5300000000000011]
['sh', 'sh600685', '2014-12-03', '28.25', '31.01', '28.19', '31.01', '30331286.0', '930162392.0', 2.7600000000000016]
['sh', 'sh600686', '2013-05-16', '9.3', '10.12', '9.3', '10.08', '12863903.0', '126429796.0', 0.7799999999999994]
['sh', 'sh600686', '2014-07-25', '11.16', '12.1', '11.02', '12.06', '13606984.0', '159634091.0', 0.9000000000000004]
['sh', 'sh600687', '2013-03-13', '14.68', '16.06', '14.68', '16.06', '8656888.0', '136371309.0', 1.379999999999999]
['sh', 'sh600687', '2014-12-17', '20.5', '22.98', '20.3', '22.7', '33971600.0', '733544070.0', 2.1999999999999993]
['sh', 'sh600688', '2013-06-26', '7.4', '7.81', '7.33', '7.81', '41105707.0', '316152246.0', 0.40999999999999925]
['sh', 'sh600688', '2014-12-04', '3.97', '4.38', '3.95', '4.38', '375833021.0', '1594706044.0', 0.4099999999999997]
['sh', 'sh600689', '2013-09-03', '7.98', '8.91', '7.8', '8.91', '16475398.0', '139498435.0', 0.9299999999999997]
['sh', 'sh600689', '2014-12-11', '8.2', '8.78', '8.14', '8.71', '3865909.0', '33192935.0', 0.5100000000000016]
['sh', 'sh600690', '2013-10-21', '15.2', '16.73', '15.12', '16.73', '31497066.0', '517206097.0', 1.5300000000000011]
['sh', 'sh600690', '2014-04-08', '15.92', '16.98', '15.92', '16.93', '19950132.0', '331165200.0', 1.0099999999999998]
['sh', 'sh600691', '2013-05-10', '27.83', '29.99', '27.79', '29.71', '4148724.0', '120019654.0', 1.8800000000000026]
['sh', 'sh600691', '2014-01-10', '5.34', '5.93', '5.32', '5.93', '16431115.0', '94356405.0', 0.5899999999999999]
['sh', 'sh600692', '2013-04-02', '6.86', '7.61', '6.84', '7.61', '22570584.0', '166568179.0', 0.75]
['sh', 'sh600692', '2014-09-17', '9.64', '10.58', '9.56', '10.58', '40063569.0', '413167445.0', 0.9399999999999995]
['sh', 'sh600693', '2013-10-28', '7.13', '7.52', '7.13', '7.5', '1193206.0', '8806297.0', 0.3700000000000001]
['sh', 'sh600693', '2014-11-03', '8.67', '9.34', '8.67', '9.06', '18497744.0', '166716728.0', 0.39000000000000057]
['sh', 'sh600694', '2013-09-25', '28.6', '31.36', '28.6', '30.73', '12302475.0', '373706011.0', 2.129999999999999]
['sh', 'sh600694', '2014-12-26', '41.83', '45.96', '41.81', '45.65', '11247668.0', '500762982.0', 3.8200000000000003]
['sh', 'sh600695', '2013-10-15', '5.71', '6.3', '5.68', '6.3', '34291052.0', '211819881.0', 0.5899999999999999]
['sh', 'sh600695', '2014-03-06', '5.85', '6.47', '5.73', '6.47', '18111917.0', '113576837.0', 0.6200000000000001]
['sh', 'sh600696', '2013-10-15', '6.26', '6.8', '6.18', '6.8', '35599907.0', '233413754.0', 0.54]
['sh', 'sh600696', '2014-11-05', '8.97', '9.83', '8.96', '9.71', '38639057.0', '363198710.0', 0.7400000000000002]
['sh', 'sh600697', '2013-10-11', '20.17', '22.2', '20.17', '22.0', '3800095.0', '81959671.0', 1.8299999999999983]
['sh', 'sh600697', '2014-12-29', '23.2', '24.65', '23.08', '24.54', '5025503.0', '121710569.0', 1.3399999999999999]
['sh', 'sh600698', '2013-11-20', '3.79', '3.98', '3.78', '3.98', '10926178.0', '42945495.0', 0.18999999999999995]
['sh', 'sh600698', '2014-09-24', '5.87', '6.52', '5.81', '6.41', '64829915.0', '406319365.0', 0.54]
['sh', 'sh600699', '2013-06-06', '15.25', '16.94', '14.99', '16.64', '27241508.0', '435787351.0', 1.3900000000000006]
['sh', 'sh600699', '2014-02-28', '27.01', '30.46', '26.5', '30.16', '10526797.0', '303211453.0', 3.1499999999999986]
['sh', 'sh600701', '2013-05-17', '5.13', '5.61', '5.08', '5.61', '61354520.0', '329848591.0', 0.4800000000000004]
['sh', 'sh600701', '2014-08-21', '5.17', '5.62', '5.12', '5.62', '68300709.0', '373155259.0', 0.4500000000000002]
['sh', 'sh600702', '2013-02-22', '25.58', '27.67', '25.55', '27.43', '20856634.0', '557980122.0', 1.8500000000000014]
['sh', 'sh600702', '2014-03-13', '11.31', '12.51', '11.28', '12.51', '17800609.0', '216107679.0', 1.1999999999999993]
['sh', 'sh600703', '2013-07-10', '16.88', '18.73', '16.79', '18.66', '22127248.0', '393423934.0', 1.7800000000000011]
['sh', 'sh600703', '2014-02-07', '23.88', '26.27', '23.71', '26.21', '19299928.0', '489436766.0', 2.330000000000002]
['sh', 'sh600704', '2013-10-08', '9.23', '10.02', '9.15', '9.96', '21900921.0', '211890178.0', 0.7300000000000004]
['sh', 'sh600704', '2014-02-14', '11.19', '12.25', '11.14', '12.12', '16041538.0', '188535940.0', 0.9299999999999997]
['sh', 'sh600705', '2013-10-09', '18.8', '20.82', '18.7', '20.82', '58040610.0', '1186670988.0', 2.0199999999999996]
['sh', 'sh600705', '2014-02-10', '17.01', '18.68', '17.0', '18.58', '25679181.0', '463863566.0', 1.5699999999999967]
['sh', 'sh600706', '2013-09-18', '12.33', '13.73', '12.25', '13.73', '9872087.0', '130509269.0', 1.4000000000000004]
['sh', 'sh600706', '2014-07-04', '11.8', '13.08', '11.66', '13.08', '10365049.0', '129815543.0', 1.2799999999999994]
['sh', 'sh600707', '2013-01-18', '5.85', '6.44', '5.8', '6.43', '41116779.0', '257689654.0', 0.5800000000000001]
['sh', 'sh600707', '2014-10-20', '11.3', '12.16', '11.13', '12.14', '41406494.0', '487096658.0', 0.8399999999999999]
['sh', 'sh600708', '2013-12-04', '7.49', '8.25', '7.44', '8.25', '31132738.0', '254258281.0', 0.7599999999999998]
['sh', 'sh600708', '2014-11-12', '8.63', '9.33', '8.57', '9.32', '33752341.0', '309329839.0', 0.6899999999999995]
['sh', 'sh600710', '2013-04-26', '4.04', '4.33', '4.0', '4.31', '30982160.0', '130787104.0', 0.2699999999999996]
['sh', 'sh600710', '2014-12-25', '5.21', '5.74', '5.18', '5.74', '22695966.0', '126906922.0', 0.5300000000000002]
['sh', 'sh600711', '2013-08-28', '8.46', '9.14', '8.35', '9.13', '10456397.0', '93344205.0', 0.6699999999999999]
['sh', 'sh600711', '2014-09-05', '16.85', '18.46', '16.85', '18.46', '78374486.0', '1383050939.0', 1.6099999999999994]
['sh', 'sh600712', '2013-04-01', '4.54', '5.01', '4.5', '4.92', '10256070.0', '50018630.0', 0.3799999999999999]
['sh', 'sh600712', '2014-08-11', '4.02', '4.43', '4.02', '4.43', '33152169.0', '143372740.0', 0.41000000000000014]
['sh', 'sh600713', '2013-11-20', '5.33', '5.86', '5.27', '5.79', '58270346.0', '331423807.0', 0.45999999999999996]
['sh', 'sh600713', '2014-09-24', '7.23', '7.91', '7.18', '7.81', '61789231.0', '470809789.0', 0.5799999999999992]
['sh', 'sh600714', '2013-07-11', '7.9', '8.7', '7.76', '8.7', '7906710.0', '65967357.0', 0.7999999999999989]
['sh', 'sh600714', '2014-03-07', '10.27', '11.3', '10.1', '11.13', '23840508.0', '254362490.0', 0.8600000000000012]
['sh', 'sh600715', '2013-03-25', '5.93', '6.57', '5.92', '6.51', '6470628.0', '40796748.0', 0.5800000000000001]
['sh', 'sh600715', '2014-09-30', '20.6', '22.5', '20.1', '22.42', '11874309.0', '254273616.0', 1.8200000000000003]
['sh', 'sh600716', '2013-01-21', '5.35', '5.91', '5.35', '5.83', '24433010.0', '140744212.0', 0.4800000000000004]
['sh', 'sh600716', '2014-02-19', '9.77', '10.84', '9.7', '10.84', '22137349.0', '230184371.0', 1.0700000000000003]
['sh', 'sh600717', '2013-11-20', '8.6', '9.59', '8.59', '9.59', '100099870.0', '928329437.0', 0.9900000000000002]
['sh', 'sh600717', '2014-12-05', '15.9', '17.49', '15.18', '17.48', '139291515.0', '2294150679.0', 1.58]
['sh', 'sh600718', '2013-10-18', '15.15', '16.84', '14.95', '16.84', '51066261.0', '830653534.0', 1.6899999999999995]
['sh', 'sh600718', '2014-01-29', '15.47', '17.08', '15.36', '17.04', '38373188.0', '623118706.0', 1.5699999999999985]
['sh', 'sh600719', '2013-12-23', '7.47', '8.29', '7.47', '8.29', '33033126.0', '266287602.0', 0.8199999999999994]
['sh', 'sh600719', '2014-12-10', '9.05', '9.86', '9.02', '9.85', '16595068.0', '159279239.0', 0.7999999999999989]
['sh', 'sh600720', '2013-04-11', '10.86', '11.83', '10.83', '11.83', '40038448.0', '451782515.0', 0.9700000000000006]
['sh', 'sh600720', '2014-11-06', '8.21', '8.91', '8.18', '8.86', '61929383.0', '526324266.0', 0.6499999999999986]
['sh', 'sh600721', '2013-07-25', '6.8', '7.49', '6.77', '7.3', '5707247.0', '40887189.0', 0.5]
['sh', 'sh600721', '2014-10-31', '9.53', '10.48', '9.48', '10.43', '8497355.0', '85626347.0', 0.9000000000000004]
['sh', 'sh600722', '2013-07-10', '4.3', '4.79', '4.25', '4.71', '15322728.0', '69095401.0', 0.41000000000000014]
['sh', 'sh600722', '2014-08-12', '4.9', '5.45', '4.83', '5.41', '66329462.0', '343965381.0', 0.5099999999999998]
['sh', 'sh600723', '2013-05-22', '7.39', '7.96', '7.32', '7.92', '29711750.0', '228684643.0', 0.5300000000000002]
['sh', 'sh600723', '2014-12-24', '7.52', '7.94', '7.52', '7.91', '10811702.0', '83611233.0', 0.39000000000000057]
['sh', 'sh600724', '2013-06-28', '3.84', '4.27', '3.75', '4.27', '21003939.0', '87436332.0', 0.4299999999999997]
['sh', 'sh600724', '2014-11-06', '5.2', '5.56', '5.07', '5.56', '20978931.0', '114173404.0', 0.35999999999999943]
['sh', 'sh600725', '2013-01-09', '4.38', '4.68', '4.38', '4.68', '14636147.0', '67470656.0', 0.2999999999999998]
['sh', 'sh600725', '2014-09-15', '4.2', '4.62', '4.17', '4.62', '32192233.0', '142904261.0', 0.41999999999999993]
['sh', 'sh600726', '2013-05-02', '2.46', '2.65', '2.45', '2.65', '11654200.0', '30401668.0', 0.18999999999999995]
['sh', 'sh600726', '2014-07-25', '3.45', '3.85', '3.41', '3.84', '90703329.0', '344087086.0', 0.3899999999999997]
['sh', 'sh600727', '2013-01-21', '5.1', '5.58', '4.97', '5.45', '22090459.0', '115030401.0', 0.35000000000000053]
['sh', 'sh600727', '2014-11-12', '5.75', '6.37', '5.73', '6.37', '34890065.0', '215220972.0', 0.6200000000000001]
['sh', 'sh600728', '2013-07-01', '12.02', '13.11', '12.02', '13.09', '6381146.0', '80623261.0', 1.0700000000000003]
['sh', 'sh600728', '2014-09-19', '15.18', '16.02', '15.16', '15.94', '24937167.0', '390725406.0', 0.7599999999999998]
['sh', 'sh600729', '2013-09-25', '21.3', '23.47', '21.3', '23.47', '16864506.0', '392370807.0', 2.169999999999998]
['sh', 'sh600729', '2014-02-19', '22.69', '24.45', '22.55', '24.4', '8025450.0', '188488980.0', 1.7099999999999973]
['sh', 'sh600730', '2013-10-09', '9.18', '10.15', '9.18', '10.15', '10369565.0', '102576803.0', 0.9700000000000006]
['sh', 'sh600730', '2014-08-21', '10.4', '11.14', '10.4', '11.14', '24120760.0', '263871515.0', 0.7400000000000002]
['sh', 'sh600731', '2013-01-07', '6.04', '6.58', '5.99', '6.48', '14545901.0', '92270806.0', 0.4400000000000004]
['sh', 'sh600731', '2014-02-07', '7.21', '7.89', '7.21', '7.89', '7247240.0', '56240068.0', 0.6799999999999997]
['sh', 'sh600732', '2013-03-01', '11.35', '12.83', '11.28', '12.37', '40271224.0', '487163538.0', 1.0199999999999996]
['sh', 'sh600732', '2014-11-25', '7.22', '7.95', '7.17', '7.95', '60615177.0', '473696962.0', 0.7300000000000004]
['sh', 'sh600733', '2013-06-19', '20.64', '22.1', '20.64', '21.91', '1903267.0', '40847550.0', 1.2699999999999996]
['sh', 'sh600733', '2014-12-26', '40.8', '43.07', '40.8', '43.07', '2179630.0', '91821158.0', 2.270000000000003]
['sh', 'sh600734', '2013-06-03', '5.03', '5.57', '5.03', '5.54', '14217925.0', '77090013.0', 0.5099999999999998]
['sh', 'sh600734', '2014-07-25', '4.36', '4.83', '4.36', '4.83', '12581333.0', '60130106.0', 0.46999999999999975]
['sh', 'sh600735', '2013-03-19', '7.7', '8.56', '7.55', '8.56', '10373614.0', '84970248.0', 0.8600000000000003]
['sh', 'sh600735', '2014-12-08', '15.6', '17.61', '15.5', '17.61', '13565372.0', '231405879.0', 2.01]
['sh', 'sh600736', '2013-12-02', '4.12', '4.49', '3.98', '4.49', '79297075.0', '341113727.0', 0.3700000000000001]
['sh', 'sh600736', '2014-12-03', '5.84', '6.32', '5.78', '6.28', '114087599.0', '689643925.0', 0.4400000000000004]
['sh', 'sh600737', '2013-01-24', '5.62', '6.18', '5.62', '6.18', '47282594.0', '282244381.0', 0.5599999999999996]
['sh', 'sh600737', '2014-12-31', '8.23', '9.07', '8.18', '8.9', '92077990.0', '796395331.0', 0.6699999999999999]
['sh', 'sh600738', '2013-12-05', '6.4', '7.06', '6.39', '7.06', '59998392.0', '410392452.0', 0.6599999999999993]
['sh', 'sh600738', '2014-09-15', '6.63', '6.97', '6.62', '6.96', '16389493.0', '112298618.0', 0.33000000000000007]
['sh', 'sh600739', '2013-10-11', '16.15', '17.63', '16.0', '17.63', '99590775.0', '1700731673.0', 1.4800000000000004]
['sh', 'sh600739', '2014-12-16', '22.1', '24.23', '21.82', '24.15', '140275031.0', '3229324994.0', 2.049999999999997]
['sh', 'sh600740', '2013-03-08', '8.4', '9.39', '8.38', '9.39', '50978569.0', '461735274.0', 0.9900000000000002]
['sh', 'sh600740', '2014-02-10', '6.3', '6.93', '6.3', '6.93', '63811608.0', '431796869.0', 0.6299999999999999]
['sh', 'sh600741', '2013-10-24', '10.05', '10.64', '9.98', '10.62', '28405661.0', '296984357.0', 0.5699999999999985]
['sh', 'sh600741', '2014-08-04', '11.33', '12.23', '11.33', '12.18', '31507973.0', '374597615.0', 0.8499999999999996]
['sh', 'sh600742', '2013-01-31', '18.01', '19.6', '17.98', '19.14', '14421596.0', '274584411.0', 1.129999999999999]
['sh', 'sh600742', '2014-09-05', '25.18', '27.42', '24.94', '27.42', '13439751.0', '357037952.0', 2.240000000000002]
['sh', 'sh600743', '2013-08-12', '2.65', '2.88', '2.64', '2.84', '16590167.0', '46089722.0', 0.18999999999999995]
['sh', 'sh600743', '2014-12-31', '4.24', '4.65', '4.19', '4.62', '78693038.0', '349883005.0', 0.3799999999999999]
['sh', 'sh600744', '2013-03-07', '4.07', '4.46', '4.02', '4.46', '71197177.0', '313443630.0', 0.3899999999999997]
['sh', 'sh600744', '2014-11-05', '4.66', '5.08', '4.66', '4.98', '114343622.0', '565869535.0', 0.3200000000000003]
['sh', 'sh600745', '2013-03-25', '11.49', '12.89', '11.49', '12.58', '23299531.0', '291099605.0', 1.0899999999999999]
['sh', 'sh600745', '2014-04-28', '10.28', '11.41', '10.24', '11.41', '7992414.0', '89380804.0', 1.1300000000000008]
['sh', 'sh600746', '2013-06-13', '5.82', '6.5', '5.8', '6.5', '21198208.0', '134030222.0', 0.6799999999999997]
['sh', 'sh600746', '2014-10-13', '8.96', '9.75', '8.85', '9.66', '13547811.0', '128175866.0', 0.6999999999999993]
['sh', 'sh600747', '2013-11-06', '4.03', '4.41', '4.03', '4.41', '43251979.0', '189208175.0', 0.3799999999999999]
['sh', 'sh600747', '2014-06-12', '5.21', '5.68', '5.19', '5.62', '50947408.0', '279427535.0', 0.41000000000000014]
['sh', 'sh600748', '2013-09-10', '9.72', '10.93', '9.66', '10.93', '79807260.0', '849626604.0', 1.209999999999999]
['sh', 'sh600748', '2014-12-31', '11.62', '12.79', '11.51', '12.71', '34674431.0', '420993188.0', 1.0900000000000016]
['sh', 'sh600749', '2013-01-16', '9.48', '10.25', '9.35', '10.11', '24190738.0', '235445834.0', 0.629999999999999]
['sh', 'sh600749', '2014-02-17', '8.53', '9.44', '8.53', '9.44', '16977382.0', '157409286.0', 0.9100000000000001]
['sh', 'sh600750', '2013-02-20', '21.88', '23.39', '21.88', '23.3', '9735440.0', '223843002.0', 1.4200000000000017]
['sh', 'sh600750', '2014-10-30', '19.87', '21.86', '19.8', '21.86', '13763987.0', '286231499.0', 1.9899999999999984]
['sh', 'sh600751', '2013-11-20', '6.6', '7.48', '6.6', '7.48', '64324816.0', '460305714.0', 0.8800000000000008]
['sh', 'sh600751', '2014-12-05', '11.45', '12.67', '11.1', '12.67', '91656263.0', '1096771339.0', 1.2200000000000006]
['sh', 'sh600753', '2013-10-31', '12.07', '13.37', '12.01', '13.37', '3512817.0', '46066859.0', 1.299999999999999]
['sh', 'sh600753', '2014-08-04', '15.3', '16.54', '15.15', '16.46', '9155658.0', '145774423.0', 1.1600000000000001]
['sh', 'sh600754', '2013-11-26', '15.41', '16.93', '15.36', '16.93', '6779135.0', '110952373.0', 1.5199999999999996]
['sh', 'sh600754', '2014-10-28', '21.58', '23.26', '21.46', '23.08', '6019239.0', '136411951.0', 1.5]
['sh', 'sh600755', '2013-10-09', '4.84', '5.34', '4.8', '5.34', '77593280.0', '405024868.0', 0.5]
['sh', 'sh600755', '2014-12-10', '12.32', '13.62', '12.32', '13.62', '187488046.0', '2444466399.0', 1.299999999999999]
['sh', 'sh600756', '2013-10-18', '16.3', '18.18', '15.86', '18.07', '47300006.0', '820479751.0', 1.7699999999999996]
['sh', 'sh600756', '2014-07-30', '23.71', '26.44', '23.62', '26.44', '72187816.0', '1824605489.0', 2.7300000000000004]
['sh', 'sh600757', '2013-09-18', '8.25', '8.97', '8.25', '8.9', '24382115.0', '213309879.0', 0.6500000000000004]
['sh', 'sh600757', '2014-02-26', '9.0', '9.75', '8.54', '9.7', '31857997.0', '289893585.0', 0.6999999999999993]
['sh', 'sh600758', '2013-03-15', '7.7', '8.24', '7.63', '8.09', '7142316.0', '57490067.0', 0.3899999999999997]
['sh', 'sh600758', '2014-10-28', '9.46', '10.7', '9.46', '10.55', '16445058.0', '169612977.0', 1.0899999999999999]
['sh', 'sh600759', '2013-12-27', '7.82', '8.59', '7.78', '8.59', '73751849.0', '620244891.0', 0.7699999999999996]
['sh', 'sh600759', '2014-03-18', '10.61', '11.67', '10.59', '11.53', '38904230.0', '438431080.0', 0.9199999999999999]
['sh', 'sh600760', '2013-01-16', '6.38', '7.14', '6.28', '7.14', '66940860.0', '466460981.0', 0.7599999999999998]
['sh', 'sh600760', '2014-09-12', '9.51', '10.56', '9.47', '10.56', '43805255.0', '449319236.0', 1.0500000000000007]
['sh', 'sh600761', '2013-12-03', '11.23', '12.43', '11.16', '12.43', '18286337.0', '219581346.0', 1.1999999999999993]
['sh', 'sh600761', '2014-12-25', '14.35', '15.65', '14.35', '15.65', '18238131.0', '280581355.0', 1.3000000000000007]
['sh', 'sh600763', '2013-07-15', '29.21', '32.13', '29.21', '32.13', '5883960.0', '183704177.0', 2.9200000000000017]
['sh', 'sh600763', '2014-02-24', '41.58', '45.67', '41.47', '45.67', '3327973.0', '147848235.0', 4.090000000000003]
['sh', 'sh600764', '2013-10-10', '8.09', '8.92', '8.05', '8.92', '13522909.0', '114835359.0', 0.8300000000000001]
['sh', 'sh600764', '2014-11-21', '9.38', '10.36', '9.35', '10.36', '12376045.0', '123655934.0', 0.9799999999999986]
['sh', 'sh600765', '2013-01-30', '15.15', '16.97', '15.08', '16.97', '118914554.0', '1952913355.0', 1.8199999999999985]
['sh', 'sh600765', '2014-09-23', '23.96', '26.62', '23.9', '26.62', '55125242.0', '1414088728.0', 2.66]
['sh', 'sh600766', '2013-05-10', '12.12', '13.33', '12.1', '13.33', '6865689.0', '90333118.0', 1.2100000000000009]
['sh', 'sh600766', '2014-06-19', '10.5', '11.55', '10.34', '11.53', '13408789.0', '149286439.0', 1.0299999999999994]
['sh', 'sh600767', '2013-05-21', '5.53', '6.11', '5.49', '6.11', '18111194.0', '104364512.0', 0.5800000000000001]
['sh', 'sh600767', '2014-07-18', '7.8', '9.23', '7.55', '9.23', '44065714.0', '373959661.0', 1.4300000000000006]
['sh', 'sh600768', '2013-11-26', '7.23', '8.05', '7.22', '8.04', '13741518.0', '107539186.0', 0.8099999999999987]
['sh', 'sh600768', '2014-08-15', '10.7', '11.74', '10.68', '11.74', '6100162.0', '69287932.0', 1.040000000000001]
['sh', 'sh600769', '2013-10-17', '5.19', '5.49', '5.15', '5.49', '9486531.0', '51356116.0', 0.2999999999999998]
['sh', 'sh600769', '2014-10-20', '7.3', '7.98', '7.28', '7.94', '8418559.0', '64447661.0', 0.6400000000000006]
['sh', 'sh600770', '2013-10-18', '8.48', '9.28', '8.45', '9.11', '47198101.0', '421524184.0', 0.629999999999999]
['sh', 'sh600770', '2014-02-17', '11.32', '12.49', '11.32', '12.49', '65566839.0', '799344985.0', 1.17]
['sh', 'sh600771', '2013-07-26', '25.91', '28.95', '25.91', '28.95', '11664400.0', '324159655.0', 3.039999999999999]
['sh', 'sh600771', '2014-09-26', '23.9', '26.2', '23.8', '25.98', '9737068.0', '245592671.0', 2.080000000000002]
['sh', 'sh600773', '2013-07-04', '10.88', '12.13', '10.81', '12.13', '19268649.0', '225387151.0', 1.25]
['sh', 'sh600773', '2014-07-03', '10.13', '11.25', '10.12', '11.25', '31654036.0', '342756123.0', 1.1199999999999992]
['sh', 'sh600774', '2013-02-25', '11.3', '12.47', '11.25', '12.41', '5402690.0', '65303656.0', 1.1099999999999994]
['sh', 'sh600774', '2014-12-18', '15.99', '17.44', '15.79', '17.43', '3213754.0', '54231863.0', 1.4399999999999995]
['sh', 'sh600775', '2013-04-24', '7.79', '8.9', '7.76', '8.9', '12540890.0', '105584183.0', 1.1100000000000003]
['sh', 'sh600775', '2014-09-26', '11.69', '12.83', '11.39', '12.68', '66310515.0', '804277078.0', 0.9900000000000002]
['sh', 'sh600776', '2013-07-15', '4.79', '5.21', '4.79', '5.21', '16462714.0', '84629030.0', 0.41999999999999993]
['sh', 'sh600776', '2014-03-03', '8.32', '9.31', '8.32', '9.31', '22833348.0', '208757013.0', 0.9900000000000002]
['sh', 'sh600777', '2013-01-23', '5.06', '5.54', '5.02', '5.46', '14207282.0', '75107343.0', 0.40000000000000036]
['sh', 'sh600777', '2014-08-22', '9.5', '10.44', '9.4', '10.29', '30305861.0', '305005551.0', 0.7899999999999991]
['sh', 'sh600778', '2013-09-04', '9.38', '10.29', '9.18', '10.28', '24199615.0', '239030409.0', 0.8999999999999986]
['sh', 'sh600778', '2014-04-16', '9.02', '9.77', '9.02', '9.58', '18356948.0', '173780079.0', 0.5600000000000005]
['sh', 'sh600779', '2013-02-22', '17.42', '18.75', '17.4', '18.73', '26916662.0', '492389471.0', 1.3099999999999987]
['sh', 'sh600779', '2014-12-01', '9.09', '10.02', '9.04', '10.02', '47441149.0', '454250640.0', 0.9299999999999997]
['sh', 'sh600780', '2013-04-09', '7.15', '7.87', '7.15', '7.84', '28132640.0', '215841287.0', 0.6899999999999995]
['sh', 'sh600780', '2014-12-02', '5.91', '6.4', '5.89', '6.36', '33396351.0', '206387364.0', 0.4500000000000002]
['sh', 'sh600781', '2013-09-27', '14.49', '15.94', '14.49', '15.86', '10375249.0', '163520007.0', 1.3699999999999992]
['sh', 'sh600781', '2014-09-24', '17.78', '19.47', '17.56', '19.47', '8920655.0', '171247746.0', 1.6899999999999977]
['sh', 'sh600782', '2013-03-25', '4.4', '4.88', '4.4', '4.78', '8272211.0', '38625778.0', 0.3799999999999999]
['sh', 'sh600782', '2014-12-25', '5.72', '6.31', '5.7', '6.31', '28885508.0', '173667485.0', 0.5899999999999999]
['sh', 'sh600783', '2013-07-05', '14.69', '16.14', '14.51', '15.92', '21148423.0', '328285111.0', 1.2300000000000004]
['sh', 'sh600783', '2014-12-11', '22.3', '24.65', '21.91', '24.65', '24038788.0', '565112975.0', 2.349999999999998]
['sh', 'sh600784', '2013-09-12', '5.9', '6.55', '5.8', '6.55', '60202630.0', '381934353.0', 0.6499999999999995]
